order_id,customer_id,product_id,category,price,quantity,order_date,shipping_date,delivery_status,payment_method,device_type,channel,shipping_address,billing_address,customer_segment,Revenue,Shipping_Days,Order_month
768d75ea-b3f6-48c8-b0a6-ff14c55d706c,295,118,Electronics,302.8,2,07-07-2024,14-07-2024,Delivered,Debit Card,Desktop,Paid Search,"227 Tanner Mountains, Joshuaton, Alaska 34087","095 Todd Lake, South Laurenfurt, Pennsylvania 94547",VIP,180.55,7,2024-07
0600b706-3f38-4eba-946c-8925849f8514,1916,501,Beauty,52.61,2,06-07-2024,13-07-2024,Delivered,Debit Card,Desktop,Social,"063 Ball Court Apt. 494, Port Ericmouth, Vermont 97722","5209 Gregory Inlet, Romanstad, Vermont 74840",Returning,178.4,7,2024-07
80dd6c84-9938-44f8-8958-47f38f863fa2,313,71,Books,125.86,2,05-07-2024,12-07-2024,Shipped,Credit Card,Tablet,Organic,"9821 Wolfe Ranch Apt. 640, South Martinland, Minnesota 71677","159 Erica Street Suite 748, East Angel, Maine 94803",Returning,174.48,7,2024-07
4e5c70d9-a9d7-447a-88da-347c87052f89,1414,162,Beauty,126.95,2,02-07-2024,09-07-2024,Delivered,Credit Card,Desktop,Paid Search,"3161 Miller Forges, North Lindseychester, Kentucky 46149","781 Jacqueline Squares, West Stephanieville, South Dakota 31173",Returning,169.42,7,2024-07
40780d8d-c5bd-4506-87eb-438dfeb58723,2273,534,Home,463.36,2,01-07-2024,08-07-2024,Delivered,Apple Pay,Mobile,Email,"39033 Samantha Cliff, Lake Kimberlyside, South Carolina 78294","11823 Bernard Locks, Lake Louisside, Michigan 18961",Returning,167.85,7,2024-07
a056d84f-c4fe-4c7c-a263-dfcafdd80053,770,945,Electronics,19.26,2,01-07-2024,08-07-2024,Delivered,PayPal,Tablet,Email,"32781 Gutierrez Light Apt. 476, Reynoldsfurt, Maryland 69246","142 Avila Fall, Jimenezton, South Carolina 11497",VIP,167.37,7,2024-07
7eabdbd0-ccf0-4ca4-9e6a-0b291ee11035,74,473,Toys,364.79,2,28-06-2024,05-07-2024,Pending,Google Pay,Desktop,Email,"6762 Woodard Circle, Robertsland, Kentucky 50732","5769 Joanna Circle Apt. 247, Maciasfurt, Texas 00671",VIP,161.62,7,2024-06
b5405c31-1806-4ef2-ba9b-fd633e24279e,658,156,Electronics,121.89,2,28-06-2024,05-07-2024,Shipped,PayPal,Tablet,Email,"1184 Samantha Harbor, Cameronstad, Florida 85990","18225 Miller Course, Andrewsberg, Oregon 74196",VIP,160.96,7,2024-06
87d27176-d485-4306-899f-12de53b4931d,2252,267,Electronics,215.06,2,26-06-2024,03-07-2024,Delivered,Apple Pay,Desktop,Organic,"65134 Johnson Cliffs, East Laura, Missouri 83693","681 Reid View Suite 853, Deborahland, Iowa 95762",Returning,155.63,7,2024-06
e0108b35-2635-48bb-b2e5-a986d97593b1,1282,331,Beauty,381.59,2,25-06-2024,02-07-2024,Delivered,PayPal,Desktop,Organic,"504 Jasmine Grove, Lake Evan, South Dakota 68129","2999 Coleman Viaduct Apt. 355, Port Kathleenbury, Iowa 89688",Returning,154.21,7,2024-06
b8a4325a-b479-4443-a755-1c1f79dd0efd,386,261,Toys,149.37,2,23-06-2024,30-06-2024,Pending,Debit Card,Tablet,Paid Search,"61192 Peck Underpass, Williamberg, Colorado 45765","331 Donaldson Rapid, Lake Davidton, Utah 38250",Returning,151.37,7,2024-06
af3bfc1a-1b2c-4228-af8e-d6296e367440,274,562,Electronics,152.68,2,23-06-2024,30-06-2024,Delivered,PayPal,Desktop,Paid Search,"5259 Renee Drive, Paigeberg, North Carolina 45284","928 William Gardens, Richmondmouth, Connecticut 31255",VIP,150.72,7,2024-06
e586532a-2629-4017-9814-68e8926ee9aa,164,995,Electronics,336.73,2,23-06-2024,30-06-2024,Delivered,Debit Card,Mobile,Organic,"184 Jessica Parkway, New Leslieborough, Idaho 43188","847 Lopez Rest, Lake Stephanieside, Georgia 47517",VIP,149.4,7,2024-06
ccfa8a71-5060-4cf9-a6f7-24357a60a83d,17,669,Electronics,385.72,2,22-06-2024,29-06-2024,Delivered,Apple Pay,Desktop,Organic,"00365 Michael Crossing Apt. 013, Wellsborough, Tennessee 67187","97931 Karen Parkways, North Robertafurt, Hawaii 02880",VIP,147.68,7,2024-06
5efe2da5-c7b6-41cb-94b8-86d100875bd1,2,266,Home,297.48,2,22-06-2024,29-06-2024,Delivered,Google Pay,Mobile,Email,"304 Kim Lakes, Salasburgh, Tennessee 61467","623 Wright Squares, Davilafort, Idaho 74690",VIP,147.24,7,2024-06
496ca90d-cbd2-4987-b740-662d0e0724de,2722,655,Electronics,290.65,2,22-06-2024,29-06-2024,Delivered,PayPal,Mobile,Social,"495 Craig Grove, West Gerald, Maryland 19266","2035 Adam Stravenue, West Michelleview, Montana 69655",Returning,147.07,7,2024-06
b4e0ddde-8cd2-4920-b5d8-e078c63097d0,332,550,Beauty,327.83,2,20-06-2024,27-06-2024,Shipped,PayPal,Desktop,Email,"31318 Hall Station, New Jason, Washington 90177","7941 Ryan Turnpike, North Russellbury, New Mexico 28774",VIP,144.07,7,2024-06
1ba57743-b739-4324-9fd8-5f34015c7195,1356,498,Toys,82.13,2,20-06-2024,27-06-2024,Delivered,Credit Card,Tablet,Email,"23813 Torres Ridge, Snydershire, New Mexico 83291","080 Mallory Mills Suite 595, Parksborough, South Carolina 46371",Returning,142.83,7,2024-06
efd8f958-1e48-41d6-a25b-8cdee516d489,2502,32,Toys,13.02,2,20-06-2024,27-06-2024,Returned,Google Pay,Desktop,Email,"39961 Johnson Bypass Apt. 828, Lake Patricia, Arizona 81773","99316 John Avenue, Lake Spencerburgh, Virginia 27193",New,142.62,7,2024-06
726f4d41-7cdb-4ec8-bf51-138804bcca5e,55,468,Electronics,51.75,2,19-06-2024,26-06-2024,Delivered,Debit Card,Desktop,Paid Search,"85870 Kyle Roads Apt. 509, South Aaron, Connecticut 12003","3248 Neal Villages, New Karaview, North Dakota 49018",VIP,141.67,7,2024-06
64a775da-f8b7-4791-bdbd-bcd5be45fc51,220,115,Home,74.56,2,18-06-2024,25-06-2024,Delivered,PayPal,Mobile,Organic,"0427 Erin Fall, Johnshire, New Mexico 02345","5011 Charles Walk, Phammouth, Kentucky 13260",VIP,137.92,7,2024-06
17b629e1-11ac-45aa-ad71-9c7209796471,50,847,Toys,86.84,2,17-06-2024,24-06-2024,Pending,Google Pay,Desktop,Paid Search,"8626 James Camp Suite 143, East Nicoleshire, New York 30514","7933 Anthony Court, Lake Lauren, Louisiana 47775",VIP,135.44,7,2024-06
0e7a9916-b23e-458f-afac-ec04ae77d3ff,1677,988,Beauty,228,2,16-06-2024,23-06-2024,Delivered,Debit Card,Mobile,Email,"3104 Cody Hollow Suite 014, Lake Jeffreytown, Georgia 78080","2704 Williams Hills Suite 347, Shannonton, Washington 92522",New,131.83,7,2024-06
01f54da4-306b-47ee-888d-64f9c42eeef5,229,443,Beauty,207.72,2,16-06-2024,23-06-2024,Pending,Google Pay,Desktop,Social,"2001 Edward Gateway Apt. 459, East Jacquelinestad, New Hampshire 10855","639 Kimberly Knoll, West James, South Carolina 44319",VIP,131.26,7,2024-06
4adb1b2d-71f1-4543-9a28-afd2fa01c9fe,18,689,Toys,279.24,2,14-06-2024,21-06-2024,Delivered,Apple Pay,Tablet,Organic,"753 Santiago Mission Apt. 488, Lake Michaelville, New York 29033","358 Hall Manors Suite 138, Lake Howard, Alaska 31703",VIP,128.67,7,2024-06
9754e1ee-e85a-474c-b0dd-18bb39ccf091,194,436,Electronics,304.7,2,11-06-2024,18-06-2024,Delivered,Google Pay,Tablet,Paid Search,"568 Price Street Apt. 490, East Danielport, Rhode Island 59669","9126 Wells Summit, Wheelerfurt, Montana 68448",VIP,122.51,7,2024-06
6ff1771d-8e3a-4b1e-bdc5-88978fbe82bb,1285,170,Beauty,248.16,2,11-06-2024,18-06-2024,Shipped,Credit Card,Desktop,Social,"522 Patton Hill, Christopherfurt, Rhode Island 63218","44174 Spencer Plains Suite 064, Harrismouth, Georgia 71292",VIP,122.36,7,2024-06
acb610ec-9967-4bb1-8e95-ccb7ec2d31e7,2777,294,Home,473.84,2,10-06-2024,17-06-2024,Delivered,Google Pay,Mobile,Paid Search,"62876 Robert Views, Port Savannahstad, Rhode Island 63335","9771 Jacob Spurs Suite 767, Port Michael, Massachusetts 27369",Returning,120.7,7,2024-06
8007bf4d-f7a8-4372-af26-c629c0f781d1,2204,700,Home,362.83,2,08-06-2024,15-06-2024,Delivered,Debit Card,Desktop,Organic,"30428 Jacob Island Apt. 379, Lindafurt, Delaware 91393","65643 Alison Fields Apt. 594, Lake Jordanmouth, Pennsylvania 45274",VIP,117.56,7,2024-06
043144d2-0b15-432d-92fc-4f7dc19649c4,895,700,Home,474.99,2,08-06-2024,15-06-2024,Delivered,Debit Card,Tablet,Social,"4914 Brown Hill, Rodneyfort, Connecticut 27822","80684 Jeffrey Divide, Tanyaport, Arkansas 85871",VIP,117.38,7,2024-06
049bec16-947f-42cd-913a-b51bcf60f0b6,9,66,Clothing,289.58,2,05-06-2024,12-06-2024,Delivered,Credit Card,Desktop,Email,"418 Fleming Street, East Nicholas, Connecticut 10343","2665 Riley Vista Apt. 683, New Stevenberg, Minnesota 56763",VIP,112.23,7,2024-06
3bfc561b-b659-4920-895a-9058217768fb,13,727,Electronics,499.76,2,05-06-2024,12-06-2024,Shipped,Apple Pay,Tablet,Social,"292 Valenzuela Ports, West Michellefort, Kansas 65244","59506 Elizabeth Rest, Cookstad, Arizona 68715",VIP,110.34,7,2024-06
3ba90744-6af4-4fee-a8e9-8a1a6d98bdb5,201,337,Clothing,294.18,2,03-06-2024,10-06-2024,Delivered,Debit Card,Desktop,Paid Search,"403 Ashley View Suite 543, New Ashley, Tennessee 92689","53490 White Court Apt. 179, Lawrencechester, Alabama 73994",Returning,106.06,7,2024-06
d3c1488a-5fe8-4aef-9698-57b45283b442,2225,523,Electronics,415.54,2,02-06-2024,09-06-2024,Delivered,PayPal,Mobile,Paid Search,"0372 Edwards Garden Suite 134, Chenland, New Hampshire 89413","4123 Berger Plains, Catherinemouth, Missouri 62447",Returning,103.64,7,2024-06
096c71df-9910-4d22-8a6a-702625928bbe,1944,475,Beauty,132.5,2,02-06-2024,09-06-2024,Delivered,PayPal,Mobile,Email,"47486 Sutton Glen, West Steven, California 35456","7324 Sara Creek Suite 010, Timothyland, South Carolina 76722",Returning,102.93,7,2024-06
fe83d4a4-7941-4caf-99fa-6c65649f9532,50,944,Beauty,389.66,2,01-06-2024,08-06-2024,Delivered,Credit Card,Desktop,Social,"6356 Robert Fall, Natalieburgh, Pennsylvania 47146","6289 Wilson Ramp, West Christian, Nebraska 19464",VIP,101.38,7,2024-06
c216cfdb-6bb5-4b99-813e-99ba7347aa04,349,403,Books,128.27,2,31-05-2024,07-06-2024,Delivered,Apple Pay,Mobile,Social,"6445 Christopher Way, Michaelborough, Louisiana 62097","676 Jason Brooks Apt. 178, East Vernonville, Oregon 78559",Returning,99.96,7,2024-05
5f22a3b2-8374-4889-887b-a8aca5d1c434,1028,361,Books,359.73,2,29-05-2024,05-06-2024,Delivered,Credit Card,Tablet,Paid Search,"16576 Ellis Highway Suite 700, West Deborahshire, Washington 01461","616 Bryant Shoals, New Alisonchester, Michigan 81456",Returning,95.55,7,2024-05
4f196f6c-6d3d-46e4-9827-05146c1a4d5a,456,968,Books,297.42,2,29-05-2024,05-06-2024,Delivered,Apple Pay,Desktop,Organic,"163 Justin Street Apt. 969, Jaredhaven, Vermont 72208","33135 Stephen Tunnel Apt. 004, Erinmouth, Missouri 36703",Returning,94.58,7,2024-05
a1dd3307-6ed5-4d6c-ae3d-b60543cdee34,205,582,Clothing,289.69,2,24-05-2024,31-05-2024,Delivered,PayPal,Desktop,Social,"844 Duarte Ranch Apt. 232, Port Shaneton, New Jersey 88024","16987 Glenn Meadow Apt. 997, Thomasside, South Dakota 90062",VIP,86.54,7,2024-05
324703c8-db27-40b5-ad9b-9f17496808ed,1534,54,Clothing,422.62,2,20-05-2024,27-05-2024,Delivered,PayPal,Tablet,Social,"667 Matthew Port Suite 145, Walkerport, Michigan 99544","66468 Jeffrey Ports, New Iantown, Pennsylvania 56983",Returning,78.57,7,2024-05
96031ffe-e311-44b4-8fa9-eb5f98c3507b,595,381,Books,272.19,2,20-05-2024,27-05-2024,Delivered,Apple Pay,Mobile,Social,"64915 Michelle Crossroad Suite 842, Christianstad, Tennessee 69510","90284 Miller Crossing Apt. 398, Heatherbury, New York 33682",Returning,77.92,7,2024-05
e342d758-1e95-4a3a-abd3-eace3fb07a4e,103,737,Home,21.9,2,19-05-2024,26-05-2024,Delivered,Google Pay,Tablet,Social,"702 Wiley Walk, Jamesstad, Alaska 98521","93214 Leonard Village Apt. 990, Grahamfurt, Hawaii 70803",VIP,75.77,7,2024-05
8268b7bf-5043-4aac-ad6b-a25d7d026c03,104,137,Toys,353.95,2,18-05-2024,25-05-2024,Delivered,PayPal,Mobile,Social,"70514 Jackson Curve Suite 082, Kyleland, Massachusetts 16746","621 Reyes Ramp Suite 201, Parkchester, New Mexico 91264",VIP,74.59,7,2024-05
22bedeb7-6cc1-4775-9c88-19d493bec2db,541,751,Clothing,117.36,2,18-05-2024,25-05-2024,Delivered,Google Pay,Tablet,Social,"912 Alexis Throughway, South Chad, Maine 24250","46403 Lopez Mountains, New Diana, North Dakota 90994",Returning,73.29,7,2024-05
635e8126-b822-4c8f-a3fa-9ca289f4a549,281,361,Books,340.96,2,17-05-2024,24-05-2024,Delivered,PayPal,Mobile,Email,"9188 Rodriguez Ranch Suite 834, East Ashleyton, Delaware 74631","30172 Lopez Forest Apt. 422, Kevinburgh, South Carolina 29237",VIP,71.91,7,2024-05
dcde5698-3572-432f-950c-b4240900e1b0,233,135,Clothing,265,2,16-05-2024,23-05-2024,Pending,Apple Pay,Mobile,Social,"0171 Edward Fort, Lake Brandon, Minnesota 53993","761 Anderson Parks, Amandaborough, Maryland 30720",VIP,70.16,7,2024-05
664ad159-55f5-46ac-b07f-9a21a3732b17,403,916,Electronics,13.93,2,16-05-2024,23-05-2024,Shipped,Debit Card,Mobile,Social,"94676 Gary Turnpike Suite 542, South Elizabeth, Wyoming 20807","4647 Anderson Cove, Danielfort, Delaware 25949",VIP,70.12,7,2024-05
eb468709-2b3f-4e71-adda-e19405a0ea0c,2886,911,Electronics,495.87,2,14-05-2024,21-05-2024,Delivered,Apple Pay,Tablet,Email,"7563 Amanda Causeway, West Michaelmouth, Oregon 44038","80078 Steven Course Suite 738, Reedville, Idaho 78295",Returning,66.44,7,2024-05
9c1ac0e5-ff08-4b28-a03e-6590e2e37973,128,208,Books,72.67,2,11-05-2024,18-05-2024,Shipped,Credit Card,Mobile,Organic,"23611 Michelle Islands Suite 061, North Davidborough, Washington 37781","777 Jared Parkway Suite 933, Weaverfort, New Mexico 50480",VIP,60.38,7,2024-05
02b4ebe3-13f8-4dad-a1a4-1381b20f8ff7,2229,211,Home,174.94,2,11-05-2024,18-05-2024,Delivered,Credit Card,Tablet,Organic,"181 Anna Ways Apt. 006, North Melanieport, Alabama 90119","61666 Scott Garden, West Kyleland, Wyoming 48696",Returning,60.12,7,2024-05
14a3dacc-c6f3-4335-8fb6-d72d017ffe6c,1465,239,Clothing,20.98,2,10-05-2024,17-05-2024,Delivered,PayPal,Desktop,Paid Search,"8811 Williams Points, Russellbury, Montana 26150","48495 Lucas Tunnel Apt. 303, Davishaven, Montana 38918",Returning,57.62,7,2024-05
24c40f86-7c7b-4579-9fbf-fd0375c0aecf,2342,153,Electronics,95.14,2,10-05-2024,17-05-2024,Delivered,Google Pay,Desktop,Social,"2336 Edwards Square Suite 529, East Jesseside, Alabama 04159","00758 Cox Hill, Danielborough, Utah 63897",Returning,56.38,7,2024-05
7ecb2d46-b5a0-486b-ab55-dd3be363891e,648,780,Clothing,445.9,2,10-05-2024,17-05-2024,Shipped,PayPal,Desktop,Social,"5613 Williams Square Apt. 615, Paulmouth, Indiana 63280","26361 Christina Port Apt. 494, Port Natalieview, Kentucky 54058",VIP,56.02,7,2024-05
318a0acf-f24e-428e-8a62-b50630e95454,82,646,Beauty,229.1,2,09-05-2024,16-05-2024,Delivered,Google Pay,Desktop,Paid Search,"6700 Derek Drives Suite 090, North Davidville, Texas 26359","5458 Christopher Bridge, Stephenbury, Rhode Island 74724",VIP,55.41,7,2024-05
b407c8d0-6677-48b1-8805-45c9c0657d4a,2394,789,Toys,353.01,2,09-05-2024,16-05-2024,Delivered,PayPal,Tablet,Email,"430 James Trail Suite 685, Dianetown, Arizona 08237","3234 Matthew Grove Suite 521, Scottburgh, New Jersey 60756",Returning,54.98,7,2024-05
9d085a44-db9e-4e32-a8b6-0bf1ec16ecff,1590,822,Toys,236.34,2,07-05-2024,14-05-2024,Shipped,Apple Pay,Mobile,Social,"97938 Stephenson Inlet Suite 518, East Biancafurt, New York 29406","5858 Andrew Island Suite 590, Bridgetberg, Colorado 71586",Returning,51.69,7,2024-05
b5b51799-3319-43a7-bcf0-e912c56e0097,677,953,Home,163.12,2,04-05-2024,11-05-2024,Shipped,Google Pay,Desktop,Paid Search,"25045 Nicolas Bridge Suite 296, East Keith, Idaho 26175","016 Henry Glens Apt. 389, Port Russell, Maryland 91292",VIP,45.86,7,2024-05
8f479041-4f7a-42ca-a0ce-7262e48115de,635,715,Home,460.04,2,04-05-2024,11-05-2024,Shipped,Apple Pay,Tablet,Social,"1164 Jensen Canyon, South Allison, Georgia 83341","8265 Steven Glens, East Christopherhaven, Kentucky 45572",Returning,44.55,7,2024-05
6526e8f6-46f6-4aef-8a22-0247b3b49613,387,741,Books,92.95,2,01-05-2024,08-05-2024,Delivered,Debit Card,Tablet,Email,"6846 Kayla Curve, Martinland, Indiana 64319","6919 Mullen Extensions, Valerieburgh, Wisconsin 46648",VIP,39.42,7,2024-05
b28eb6e4-67f3-4f9a-8d80-386e1a60032c,1934,596,Electronics,343.45,2,29-04-2024,06-05-2024,Pending,Apple Pay,Tablet,Paid Search,"08419 Gentry Turnpike Suite 597, East Valerieview, Alabama 70203","403 Hudson Manors Apt. 985, Hahntown, North Carolina 82348",Returning,31.92,7,2024-04
98d649a1-fbac-4291-968f-d47e1e797d40,1,683,Home,385.79,2,28-04-2024,05-05-2024,Delivered,Apple Pay,Mobile,Paid Search,"1906 Michele Islands, West Zacharyton, Maine 29686","91795 Krista Ridges Suite 341, East Donfurt, Iowa 02157",VIP,30.53,7,2024-04
1084c109-423f-4ab3-b221-948beb024835,1534,778,Toys,375.22,2,28-04-2024,05-05-2024,Shipped,Google Pay,Tablet,Social,"74667 Tammy Common, New Dianeland, Florida 96013","29384 Zoe Turnpike, Port Kristinashire, North Dakota 56284",Returning,30.44,7,2024-04
c4fe9a1f-a8a7-4350-9080-dd1c08f24cd9,29,455,Beauty,391.46,2,27-04-2024,04-05-2024,Delivered,Credit Card,Desktop,Organic,"3336 Glenn Rapids, Lake Justin, Michigan 07509","0322 Robin Track, Ericshire, Connecticut 70019",VIP,27.77,7,2024-04
c17bea24-3517-4e9e-a249-d34b7d2221d6,1204,93,Home,86.73,2,27-04-2024,04-05-2024,Delivered,Debit Card,Desktop,Email,"5059 Alvarado Club, North Tammymouth, Colorado 75787","493 Mason Groves Apt. 546, North Anthony, Rhode Island 03861",VIP,27.56,7,2024-04
4364f6c3-e7d6-4442-bdb9-7991622e1baf,280,181,Toys,108.04,2,26-04-2024,03-05-2024,Pending,Credit Card,Tablet,Email,"94826 Dunn Vista Apt. 617, South Codyport, Montana 99835","102 White Mountains Apt. 670, Crystalmouth, New Hampshire 62702",VIP,26.46,7,2024-04
4fc7e9d8-1572-4629-a13b-d3bf2ca4ad8b,219,585,Books,460.32,2,26-04-2024,03-05-2024,Shipped,Credit Card,Desktop,Social,"832 Collier Parkways, Tristanshire, Michigan 92197","83076 Justin Streets, Audreymouth, Rhode Island 63487",VIP,23.84,7,2024-04
7de61a65-b69c-4c08-9a31-12cf8135bd94,800,445,Toys,11.92,2,25-04-2024,02-05-2024,Delivered,Apple Pay,Desktop,Email,"8960 Johnson Point Suite 216, East Staceymouth, Colorado 77240","60008 Barnes Spurs Apt. 264, Royside, Washington 33233",New,23.16,7,2024-04
807b6d3b-ee8c-4c91-bffa-6c846efded79,2318,888,Electronics,499.9,2,23-04-2024,30-04-2024,Delivered,Debit Card,Tablet,Organic,"36708 Carter Canyon Apt. 076, New Erinberg, Nevada 61637","712 Garza Burgs Apt. 896, Shelbyville, Virginia 54664",VIP,15.53,7,2024-04
a5fdfbe6-19c2-476b-afdb-2998ab8e742e,122,256,Clothing,164.94,2,22-04-2024,29-04-2024,Delivered,PayPal,Desktop,Email,"64671 Gloria Shore, Edwardville, Louisiana 34244","300 Villa Parkway Suite 199, Lake Emilyview, Washington 41330",VIP,13.1,7,2024-04
a506ea69-ecf5-42d1-a059-a7cea6661035,1557,398,Home,375.78,2,22-04-2024,29-04-2024,Pending,Apple Pay,Mobile,Email,"62544 Weber Station Apt. 217, Port Luismouth, South Carolina 97739","36126 Kari Heights, Port Erinstad, Washington 78592",Returning,11.8,7,2024-04
fbae798f-0f0d-42bb-97c0-ae71f4c47f85,2041,281,Electronics,459.02,2,21-04-2024,28-04-2024,Delivered,PayPal,Desktop,Email,"9087 Mcclain Track Suite 352, North David, Rhode Island 89109","15186 Smith Fork Apt. 637, Stacymouth, New Jersey 06097",Returning,9.6,7,2024-04
5cc48ce0-2c6d-4448-af3f-96f8a910d45b,1818,997,Beauty,317.45,2,20-04-2024,27-04-2024,Shipped,Credit Card,Mobile,Email,"2446 Johnson Junctions, Lynchtown, Minnesota 78122","58086 Smith Stream Suite 994, Lake Pamelabury, Arizona 49224",Returning,5.24,7,2024-04
52b02d51-ecdb-47c4-8c2c-9b4dc16d4df1,1,955,Electronics,137.19,2,19-04-2025,25-04-2025,Delivered,Apple Pay,Mobile,Email,"325 Benjamin Gardens, New Josephburgh, California 58782","1055 Torres Lodge, Mckeeland, South Dakota 70116",VIP,2737.56,6,2025-04
912418a3-8e7b-45f5-bf45-48c69225b272,13,826,Books,125.1,2,19-04-2025,25-04-2025,Delivered,PayPal,Mobile,Paid Search,"226 Tucker Plains Suite 166, Olsonmouth, North Dakota 25881","9530 Hull Loaf Apt. 803, West Cynthia, Rhode Island 16832",VIP,2563.68,6,2025-04
3559d484-744f-42f5-852d-d48fc46174ac,2134,856,Clothing,471.51,2,18-04-2025,24-04-2025,Delivered,Credit Card,Mobile,Email,"282 Aguilar Oval Suite 229, West Jamestown, Kansas 39448","34860 Wright Vista Apt. 986, Santiagobury, Arizona 31266",Returning,2350.9,6,2025-04
203a5912-b61e-4e12-a229-cc5902283cf1,2098,922,Beauty,240.48,2,17-04-2025,23-04-2025,Pending,Credit Card,Desktop,Organic,"518 Haley Cliff, Kellyton, Georgia 00990","40390 Rachel Road, Port Jeffreyshire, Oklahoma 98536",New,2271.06,6,2025-04
7a85be74-2bfe-4a54-9c66-8535c4fb4037,2061,951,Toys,6.01,2,17-04-2025,23-04-2025,Shipped,PayPal,Tablet,Social,"06125 Vanessa Forks, North Jenniferland, New York 25251","5788 Whitehead Plains, New Patrickville, South Carolina 06467",Returning,2242.3,6,2025-04
aa2763fd-874e-4332-a865-8a43fbda4a88,2002,55,Toys,342.19,2,15-04-2025,21-04-2025,Delivered,Debit Card,Tablet,Organic,"2525 Nancy Plaza, West Karen, North Carolina 99436","17292 Stephanie Freeway Apt. 725, North Jamesside, Idaho 85400",Returning,2009.34,6,2025-04
8a43d8b3-d403-407f-99f2-9b50cd016904,348,617,Beauty,273.61,2,15-04-2025,21-04-2025,Delivered,Credit Card,Tablet,Email,"9697 Buck Tunnel, East Christopherton, Illinois 77720","5014 Melissa Common Suite 497, Williammouth, North Carolina 49846",VIP,1983.8,6,2025-04
2b39ab83-da30-4ff6-b3b8-9014c426be13,1596,46,Books,343.72,2,12-04-2025,18-04-2025,Delivered,Debit Card,Desktop,Email,"0063 Jeremiah Mission, New Jose, Alaska 53736","0679 Garcia Lakes Suite 595, Jesseton, Washington 61116",Returning,1895.16,6,2025-04
6ffa2f31-7da6-4e24-bdad-9d84eb5b013c,766,157,Toys,234.19,2,11-04-2025,17-04-2025,Delivered,PayPal,Tablet,Email,"2486 Molina Prairie, Port Jasonland, Rhode Island 62276","696 Rodriguez Flats, East Katie, Missouri 00832",Returning,1855.05,6,2025-04
621d8c04-b655-4043-a950-200c2e041f37,1455,481,Clothing,247.32,2,09-04-2025,15-04-2025,Returned,Apple Pay,Mobile,Paid Search,"8672 Schwartz Circles Apt. 198, Laurenside, Vermont 40713","77708 John Ford, Kathystad, Mississippi 30734",Returning,1757.24,6,2025-04
c5d9d6a6-56ea-4e6a-a881-83584211483b,7,881,Home,287.85,2,08-04-2025,14-04-2025,Delivered,Google Pay,Desktop,Paid Search,"8862 Santana Ville, Dayton, Missouri 11850","022 Shannon Prairie Apt. 365, Jamesview, South Carolina 45455",VIP,1712.16,6,2025-04
c3e21a9a-6ba3-40e7-8bf1-77d7e2b76e55,812,259,Clothing,379.08,2,08-04-2025,14-04-2025,Delivered,Google Pay,Tablet,Social,"83939 Kendra Stream Apt. 986, Paulchester, South Dakota 50681","5247 Hall Glens, Davisborough, Vermont 58747",Returning,1682.24,6,2025-04
e2b08619-07f6-454c-a4c1-40b59a81605c,366,483,Home,247.99,2,04-04-2025,10-04-2025,Shipped,PayPal,Desktop,Paid Search,"2538 Williams Flats, West Matthew, New York 88276","7675 Christopher Hills, Normanburgh, New York 50541",VIP,1554.32,6,2025-04
c458f8ff-da7d-41b7-bee0-60c6c7fc7868,2974,914,Home,255.67,2,02-04-2025,08-04-2025,Shipped,Google Pay,Desktop,Organic,"0820 Frederick Ranch Apt. 681, Wrightland, New York 84214","7314 Todd Camp Apt. 965, Brandonfurt, Missouri 26410",Returning,1476.08,6,2025-04
21c916aa-259b-40b9-aae9-79a33dc7527b,100,358,Toys,183.62,2,01-04-2025,07-04-2025,Delivered,Credit Card,Desktop,Organic,"529 Brooks Parkways, South Emily, Delaware 80161","84637 Moore Knoll Suite 160, Reginaldstad, Florida 99408",VIP,1468.44,6,2025-04
4e6ac3db-4644-4df6-b049-892c0f695fed,608,673,Books,58.01,2,01-04-2025,07-04-2025,Delivered,Google Pay,Mobile,Paid Search,"854 Gail Forest Apt. 617, Taylormouth, Virginia 76518","4096 Angela Island Suite 943, Lake Steven, Missouri 44775",Returning,1456.56,6,2025-04
edd5c64a-9e79-435f-a906-73d651f2de9c,15,796,Electronics,142.97,2,30-03-2025,05-04-2025,Delivered,Apple Pay,Mobile,Social,"92754 Julie Radial Apt. 934, Lake Loriburgh, New Jersey 77945","6939 Peter Crossing Apt. 479, New Christine, Delaware 89093",VIP,1434.6,6,2025-03
7df75c14-bc4f-44ed-85ed-c0df0a98054b,905,874,Clothing,230.1,2,30-03-2025,05-04-2025,Delivered,Apple Pay,Tablet,Social,"859 Garcia Mountains Suite 780, Villarrealshire, Idaho 55594","357 Cowan Causeway, Jacobfort, Illinois 04421",Returning,1430.88,6,2025-03
9ed99fd1-d92a-4bec-ae65-de5ed69e0f89,972,647,Home,483.62,2,30-03-2025,05-04-2025,Shipped,Debit Card,Mobile,Email,"7687 Maldonado Run Apt. 571, Sydneyshire, Texas 30093","6170 Sarah Manors, Bellview, Michigan 41051",Returning,1424.73,6,2025-03
3560cef2-ba12-4219-8def-2c0a5d1fbf85,337,821,Home,481.36,2,29-03-2025,04-04-2025,Delivered,Debit Card,Desktop,Email,"802 Whitaker Views, North Adamstad, Minnesota 07848","1618 Fields Neck Suite 692, North Marie, Virginia 94093",Returning,1415.24,6,2025-03
